User_ID,Age,Gender,Height_cm,Weight_kg,Steps,Calories_Burned,Workout_Type,Workout_Duration_Minutes,Heart_Rate,Sleep_Hours,Water_Intake_Liters,Date
1343,22,,171,54,19401,487,Cardio,25,250,6.5,,2023-04-13 08:00:00
1583,30,Male,190,80,7673,641,HIIT,20,141,5,2.5,2023-04-13 09:00:00
1394,22,F,193,62,2742,791,Yoga,100,97,5.7,2.1,2023-04-13 10:00:00
1063,53,F,181,50,6720,209,HIIT,35,57,7,3.9,2023-04-13 11:00:00
1716,49,,143,51,4509,658,Cardio,,184,9.6,,2023-04-13 12:00:00
1720,56,F,183,56,13273,541,cardio,107,86,7.2,2.9,2023-04-13 13:00:00
1071,37,,189,85,4534,268,Cardio,81,120,4,1.8,2023-04-13 14:00:00
1788,39,Female,178,107,15685,620,Yoga,112,,3,2.8,2023-04-13 15:00:00
1273,52,Female,159,69,,477,cardio,74,161,9,2.4,2023-04-13 16:00:00
1989,59,male,163,97,6585,,HIIT,11,152,5.6,1.4,2023-04-13 17:00:00
1319,16,male,163,77,9554,246,HIIT,100,70,5.2,2.1,2023-04-13 18:00:00
1337,25,F,194,50,12473,662,Cardio,54,83,8.6,1.2,2023-04-13 19:00:00
1365,58,Female,165,106,2634,789,Cardio,52,76,9.6,2.3,2023-04-13 20:00:00
1494,31,Male,164,53,17908,499,,12,57,8.2,3,2023-04-13 21:00:00
1606,23,Male,175,60,16117,281,HIIT,43,67,4.2,0.6,2023-04-13 22:00:00
1165,40,Male,146,99,2722,695,HIIT,89,189,5.7,3.2,2023-04-13 23:00:00
1543,27,F,149,84,9611,748,Strength,74,100,8.3,0.6,2023-04-14 00:00:00
1010,40,F,197,70,4864,181,Yoga,73,199,9.3,2.3,2023-04-14 01:00:00
1300,32,,186,82,2067,408,Strength,16,,10,2.5,2023-04-14 02:00:00
1728,41,Male,151,79,7438,625,Strength,44,96,6.6,3.2,2023-04-14 03:00:00
1800,29,Male,140,103,18803,182,HIIT,31,105,8.8,3.2,2023-04-14 04:00:00
1101,,F,191,58,8271,537,,57,188,3.3,2,
1424,51,F,189,91,12325,710,Yoga,41,198,5,0.7,2023-04-14 06:00:00
1391,38,,164,86,12828,605,HIIT,35,191,5.6,2.9,2023-04-14 07:00:00
1778,58,,,95,15132,743,Strength,15,128,9.8,2.3,2023-04-14 08:00:00
1213,21,male,144,63,18013,293,Strength,55,63,,1.7,2023-04-14 09:00:00
1690,20,Female,158,91,14442,753,HIIT,64,149,,1.3,2023-04-14 10:00:00
1087,58,Male,143,109,2834,373,Cardio,84,52,9.5,0.9,2023-04-14 11:00:00
1552,40,Male,,86,16126,366,Cardio,104,171,5.1,1.5,2023-04-14 12:00:00
1400,33,,165,,3353,305,HIIT,64,56,4.6,2.1,2023-04-14 13:00:00
1587,28,,188,57,14878,669,cardio,94,88,8.1,2.2,2023-04-14 14:00:00
1888,58,,178,88,12132,185,cardio,66,164,8.2,2.5,2023-04-14 15:00:00
1045,29,Female,195,68,9203,785,Cardio,95,159,6.3,1.8,2023-04-14 16:00:00
1671,43,,194,74,,158,Yoga,72,114,9.6,3.7,2023-04-14 17:00:00
1462,33,,178,82,12295,189,,10,74,4.4,2.2,2023-04-14 18:00:00
1591,43,Male,148,67,4157,618,Strength,30,,,,2023-04-14 19:00:00
1309,42,male,184,101,10626,328,Yoga,118,135,8.3,0.7,2023-04-14 20:00:00
1085,,,191,67,18340,790,Cardio,29,187,5.6,2.6,2023-04-14 21:00:00
1091,24,male,153,80,12826,650,,82,126,8.6,2.6,2023-04-14 22:00:00
1659,55,male,187,101,13095,522,cardio,100,186,3.9,2.5,2023-04-14 23:00:00
1672,47,Male,194,45,14567,217,Cardio,38,171,3.9,3.6,
1713,35,,148,47,8884,573,Yoga,52,57,9.5,3.2,2023-04-15 01:00:00
1935,43,,154,58,2955,664,Yoga,106,146,3.7,3.5,2023-04-15 02:00:00
1927,48,F,176,78,11204,513,,54,68,3,0.7,2023-04-15 03:00:00
1241,19,F,,95,5991,600,Cardio,74,79,5.7,1.6,2023-04-15 04:00:00
1864,49,F,192,73,5065,665,Strength,12,58,3.7,1.6,2023-04-15 05:00:00
1001,18,Male,159,92,17067,478,Yoga,105,132,9,2.8,2023-04-15 06:00:00
1224,41,male,147,60,14763,519,Strength,29,96,9.5,2.1,2023-04-15 07:00:00
1800,23,,171,101,13095,746,,90,250,6.4,3.2,2023-04-15 08:00:00
1744,21,,186,54,18408,536,HIIT,46,50,6,1.8,2023-04-15 09:00:00
1972,31,male,160,63,3329,696,Cardio,47,180,6.8,1.3,2023-04-15 10:00:00
1925,39,,196,80,16873,263,Cardio,,50,4.6,1.5,2023-04-15 11:00:00
1928,54,male,180,48,,720,Strength,116,172,5.1,1.1,2023-04-15 12:00:00
1588,,Male,158,77,2011,187,HIIT,54,195,3.7,1.2,2023-04-15 13:00:00
1115,28,,,72,6624,694,,102,186,6.1,1.3,2023-04-15 14:00:00
1665,20,Male,197,,19084,526,Yoga,51,184,7.3,0.6,2023-04-15 15:00:00
1917,40,male,170,50,16229,548,Cardio,55,79,9.5,3,2023-04-15 16:00:00
1102,35,male,193,93,14244,352,Strength,69,126,8.2,1.9,2023-04-15 17:00:00
1193,33,Female,145,66,17602,351,HIIT,,,8.1,0.6,2023-04-15 18:00:00
1165,33,,143,92,12780,249,HIIT,22,62,5.2,1.8,2023-04-15 19:00:00
1870,17,,182,65,6585,547,Yoga,40,62,9.2,3.7,2023-04-15 20:00:00
1089,25,Female,168,77,17362,599,Yoga,77,91,9.6,2.3,2023-04-15 21:00:00
1685,27,Female,181,100,15105,267,cardio,71,173,9.5,4,2023-04-15 22:00:00
1121,28,Male,142,73,18195,570,cardio,58,150,3.3,2.4,2023-04-15 23:00:00
1142,26,Female,140,97,15837,392,Strength,27,127,7.2,3.9,2023-04-16 00:00:00
1993,34,male,,84,15393,690,cardio,84,156,7.5,1.2,2023-04-16 01:00:00
1105,50,F,194,62,6456,376,HIIT,115,85,5.1,1.5,2023-04-16 02:00:00
1886,54,male,154,91,5521,650,cardio,62,84,9.9,2.9,2023-04-16 03:00:00
1427,41,Female,186,57,10775,362,Cardio,,105,5,4,2023-04-16 04:00:00
1304,29,,160,71,15099,262,Cardio,60,136,4.5,3.4,2023-04-16 05:00:00
1871,59,male,185,106,5037,522,,50,54,6.4,2.4,2023-04-16 06:00:00
1970,39,,197,89,10074,448,Yoga,110,170,5.3,0.8,2023-04-16 07:00:00
1316,56,male,170,47,14986,168,Yoga,106,136,9.5,1.8,2023-04-16 08:00:00
1962,16,,146,66,17815,160,Strength,,147,6.1,0.8,2023-04-16 09:00:00
1634,58,male,156,71,13226,157,Cardio,76,184,5.9,1.6,2023-04-16 10:00:00
1901,37,,195,99,,302,,74,56,7.4,1.4,2023-04-16 11:00:00
1008,38,F,158,77,13099,774,Strength,92,53,3.6,1.9,2023-04-16 12:00:00
1773,34,Male,178,46,10859,699,Strength,15,157,8.3,3.4,2023-04-16 13:00:00
1072,33,male,199,90,12174,284,cardio,83,177,8.4,1,2023-04-16 14:00:00
1358,27,F,142,77,3539,522,Yoga,46,81,6.3,1.6,2023-04-16 15:00:00
,43,Male,169,102,11305,610,Strength,21,77,9.7,1.4,2023-04-16 16:00:00
1415,43,male,174,51,14199,384,Strength,117,53,7.1,1.5,2023-04-16 17:00:00
1552,48,F,197,,1390,404,Yoga,90,158,7.9,,2023-04-16 18:00:00
1369,34,F,196,70,1082,735,Yoga,100,57,9.5,1.4,2023-04-16 19:00:00
1715,43,F,168,,18386,477,Cardio,11,191,7.7,3.8,2023-04-16 20:00:00
1263,52,Female,189,82,9968,511,Yoga,62,79,6,2,
1839,41,,191,71,13281,523,cardio,34,180,3.2,0.9,2023-04-16 22:00:00
1689,50,Male,193,51,16120,358,Cardio,119,179,8.1,2.1,2023-04-16 23:00:00
1859,49,,153,45,10946,416,,117,59,9.8,1.1,2023-04-17 00:00:00
1317,50,,174,65,11891,703,Strength,37,119,6.3,1.3,
1083,55,,167,74,7007,655,cardio,54,168,5.4,1.5,2023-04-17 02:00:00
1317,31,F,197,52,1522,713,cardio,46,120,6.6,0.9,2023-04-17 03:00:00
1110,53,,169,47,2694,570,Cardio,110,193,8.1,3,2023-04-17 04:00:00
1250,28,Female,165,99,19636,457,Strength,26,119,3,3.3,
1382,38,male,146,59,5837,286,Cardio,78,140,9.2,1.9,2023-04-17 06:00:00
1006,37,F,178,80,12801,568,,65,169,9.2,2.9,2023-04-17 07:00:00
1458,31,Male,170,50,9469,344,HIIT,67,199,6.8,,2023-04-17 08:00:00
,43,male,144,86,17531,244,Cardio,92,84,3.9,1.1,2023-04-17 09:00:00
1207,50,male,174,94,9148,639,Strength,13,173,7.7,1.9,2023-04-17 10:00:00
1899,23,male,189,62,14065,407,,112,161,4,2.4,2023-04-17 11:00:00
1389,59,,186,94,13706,174,,64,151,6.6,0.6,2023-04-17 12:00:00
1313,37,,191,74,4620,381,cardio,58,179,3.7,2.8,2023-04-17 13:00:00
1021,36,F,153,83,11631,481,Cardio,116,,7.1,3.1,2023-04-17 14:00:00
1409,41,,175,56,10131,755,cardio,47,181,5.2,3.5,2023-04-17 15:00:00
1894,55,,166,103,15307,370,cardio,54,131,8.8,0.9,2023-04-17 16:00:00
1514,36,,,88,4709,446,HIIT,117,153,8.6,0.5,2023-04-17 17:00:00
1126,40,F,179,48,16986,352,HIIT,39,90,10,0.8,2023-04-17 18:00:00
1808,56,F,168,80,14915,492,,105,105,4.8,3.7,2023-04-17 19:00:00
1699,16,Female,,92,6094,742,Cardio,46,104,3.4,3.2,2023-04-17 20:00:00
1873,21,Female,184,58,10415,354,,65,176,6.1,3.4,2023-04-17 21:00:00
1013,38,Female,,93,17078,226,Cardio,36,199,3.6,2.3,2023-04-17 22:00:00
1970,38,Female,147,53,16476,699,Strength,41,124,4.2,2.3,2023-04-17 23:00:00
1977,58,male,154,65,14530,191,Cardio,115,129,7.2,1.5,2023-04-18 00:00:00
1011,58,,188,60,8472,604,Strength,20,177,7.1,3.4,2023-04-18 01:00:00
1086,38,Female,144,60,4363,331,Strength,114,181,3.3,3.4,2023-04-18 02:00:00
1523,47,Female,191,72,19201,,Cardio,67,198,6.1,1.9,2023-04-18 03:00:00
1908,45,Male,143,95,15140,739,Strength,86,94,6.7,1.7,2023-04-18 04:00:00
1536,28,male,150,100,18067,537,cardio,44,133,,3.1,2023-04-18 05:00:00
1300,58,Male,157,101,15315,786,Strength,26,57,9.1,0.6,2023-04-18 06:00:00
1242,33,Male,181,96,15414,290,cardio,39,,4.1,,2023-04-18 07:00:00
1121,38,,188,90,3017,176,,27,166,4.8,2.1,2023-04-18 08:00:00
1146,30,F,169,82,,464,cardio,110,58,4.1,2,2023-04-18 09:00:00
1566,48,male,154,92,3184,470,Yoga,39,195,3.8,2.8,2023-04-18 10:00:00
1749,36,Female,145,85,18741,597,,99,80,9.2,2.8,
1355,54,Female,194,103,7531,442,Yoga,25,84,4.9,1.4,2023-04-18 12:00:00
1684,38,F,192,,5666,385,Strength,84,67,8.1,3.8,2023-04-18 13:00:00
1903,42,male,155,76,12255,606,,,73,6,4,2023-04-18 14:00:00
1732,59,Female,186,100,3468,755,,13,135,7.5,2.3,2023-04-18 15:00:00
1630,33,Female,179,54,8291,216,,114,97,9.5,2.5,2023-04-18 16:00:00
1308,39,,148,84,8255,325,Cardio,24,191,8.9,2.4,2023-04-18 17:00:00
1694,55,Male,182,61,4920,659,Strength,85,,3.5,2.2,2023-04-18 18:00:00
1287,57,Female,198,102,5236,764,Yoga,36,109,8.9,3.8,2023-04-18 19:00:00
1306,22,male,173,50,2939,240,,13,142,6.2,1.4,2023-04-18 20:00:00
1811,35,F,166,83,4856,315,,44,71,5.5,0.9,2023-04-18 21:00:00
1593,42,,152,62,,751,HIIT,94,79,7.7,3.8,2023-04-18 22:00:00
1965,21,male,,86,16926,587,,72,192,9.7,1.2,2023-04-18 23:00:00
1913,42,,,48,2360,200,,109,70,3.7,3.1,2023-04-19 00:00:00
1722,24,Male,148,64,7805,415,HIIT,75,149,8.4,1.2,2023-04-19 01:00:00
1661,46,Female,144,72,12928,670,Strength,48,61,4.4,3.9,2023-04-19 02:00:00
1548,36,male,190,84,12994,236,Yoga,37,184,5.7,3.3,2023-04-19 03:00:00
1351,41,F,161,109,4045,755,cardio,43,152,9.1,3.7,2023-04-19 04:00:00
1311,55,Male,170,88,12093,201,Yoga,42,84,6.8,,2023-04-19 05:00:00
1872,,Male,142,67,1257,328,Strength,59,117,3.5,0.8,2023-04-19 06:00:00
1058,38,,169,101,12651,427,Yoga,,179,6.6,2,2023-04-19 07:00:00
1642,,Male,160,91,1044,388,HIIT,81,69,8.5,2.8,2023-04-19 08:00:00
1923,52,male,174,57,18718,734,,81,96,6.7,3.3,2023-04-19 09:00:00
1713,43,,145,60,18055,488,,51,133,4.2,1.3,2023-04-19 10:00:00
1754,32,Male,167,99,16354,,cardio,95,61,6.1,3.7,2023-04-19 11:00:00
1034,43,F,171,109,14589,523,Strength,,102,9.5,1.3,2023-04-19 12:00:00
1444,56,male,181,60,8000,729,,37,,7.6,3.5,2023-04-19 13:00:00
1092,17,F,176,81,15480,666,Strength,84,67,8.1,2.3,2023-04-19 14:00:00
1949,40,F,164,96,7085,387,Cardio,36,153,8.5,2.3,2023-04-19 15:00:00
1958,56,,171,54,1234,615,cardio,10,121,3.6,1.8,2023-04-19 16:00:00
1206,21,Female,174,82,7834,270,Strength,112,,,0.9,2023-04-19 17:00:00
1352,26,,161,88,16055,562,Yoga,101,133,5.6,1.7,2023-04-19 18:00:00
1902,53,male,163,98,50000,719,Yoga,100,101,4,2,2023-04-19 19:00:00
1331,21,male,178,95,3400,192,Yoga,17,86,4.4,2.2,2023-04-19 20:00:00
1816,26,,193,96,10609,653,Yoga,55,172,8.5,3.1,2023-04-19 21:00:00
,29,Female,169,103,13562,346,Strength,33,146,4.1,1.7,2023-04-19 22:00:00
1724,17,,189,57,8740,221,HIIT,49,149,5.2,1.9,2023-04-19 23:00:00
1158,55,male,171,85,15184,240,cardio,60,,5,3.7,2023-04-20 00:00:00
1953,,Female,170,56,15038,698,Yoga,109,99,3.3,3.1,2023-04-20 01:00:00
1956,50,male,162,94,1650,640,Strength,33,197,6.2,0.6,2023-04-20 02:00:00
1023,48,Female,179,101,17417,532,,115,96,8.4,3.3,2023-04-20 03:00:00
1403,39,Female,172,94,14119,615,,31,67,3.2,4,2023-04-20 04:00:00
1804,34,,164,101,,303,Strength,83,171,3.8,,2023-04-20 05:00:00
1515,33,,175,98,18494,,Yoga,77,75,8,3.4,2023-04-20 06:00:00
1731,39,,163,52,9653,421,Cardio,17,169,7.2,2.7,2023-04-20 07:00:00
1363,50,Female,170,107,15416,259,Strength,112,120,8,1.5,2023-04-20 08:00:00
1381,16,Female,197,53,2874,300,cardio,67,92,4.6,2.8,2023-04-20 09:00:00
1531,51,male,,104,11429,580,cardio,24,96,8.6,2.9,2023-04-20 10:00:00
1955,40,F,185,107,13213,600,Cardio,17,134,6.4,1.5,2023-04-20 11:00:00
1151,58,,152,47,17219,,,102,92,7.3,1.4,2023-04-20 12:00:00
1561,49,male,149,57,18640,172,,51,177,3.6,1.9,2023-04-20 13:00:00
1688,40,male,162,53,4240,516,Strength,48,56,4.4,2.7,2023-04-20 14:00:00
1946,31,Male,157,96,16802,388,Cardio,44,81,8.4,1.5,2023-04-20 15:00:00
1607,49,,171,106,17122,583,Strength,50,137,4.6,2.4,2023-04-20 16:00:00
1616,44,male,172,52,11903,276,Strength,57,114,3.6,3.6,2023-04-20 17:00:00
1419,34,Male,175,89,2409,690,Cardio,,107,7.2,1.5,2023-04-20 18:00:00
1249,38,,167,97,11620,782,,105,141,6.8,3.9,2023-04-20 19:00:00
1116,34,Female,155,107,2832,347,HIIT,80,83,7.3,2.2,2023-04-20 20:00:00
1865,40,Male,155,101,19408,631,Yoga,53,139,7.3,0.9,2023-04-20 21:00:00
1511,31,Female,157,98,6736,328,,106,115,6.5,0.7,2023-04-20 22:00:00
1739,24,F,147,63,,672,Yoga,44,147,6.5,1.7,2023-04-20 23:00:00
1577,16,F,181,90,12103,586,Cardio,36,99,9.5,1.4,2023-04-21 00:00:00
,57,,155,54,15397,,Strength,74,73,6.7,3.5,2023-04-21 01:00:00
1417,34,F,194,62,4213,168,Strength,79,180,7.3,3.1,2023-04-21 02:00:00
1931,48,male,195,56,11355,309,cardio,75,163,4.9,,2023-04-21 03:00:00
1773,49,F,150,93,7208,271,,80,59,9.1,2.6,2023-04-21 04:00:00
1294,31,male,145,67,10644,221,,81,183,3.2,2,2023-04-21 05:00:00
1937,59,male,140,106,7453,204,HIIT,72,147,6.9,1.4,2023-04-21 06:00:00
1754,,,151,55,12093,609,Yoga,118,101,5.7,2.5,2023-04-21 07:00:00
1370,33,,196,100,14741,318,,102,99,7.2,,2023-04-21 08:00:00
1185,49,male,177,99,12263,760,,89,159,5.5,1.9,2023-04-21 09:00:00
1245,40,F,167,69,1305,731,HIIT,38,,8,3.8,2023-04-21 10:00:00
1636,21,male,184,53,2384,298,Yoga,40,62,3.1,2.7,2023-04-21 11:00:00
1267,36,Female,197,56,18958,778,Cardio,73,174,5.8,3.4,2023-04-21 12:00:00
1642,21,F,156,55,1872,175,HIIT,95,108,,2.7,2023-04-21 13:00:00
1236,47,Male,140,82,9360,397,,62,102,4.8,1.6,2023-04-21 14:00:00
1529,56,F,171,72,10795,376,,83,69,3.4,3.1,2023-04-21 15:00:00
1551,58,male,147,52,18414,775,Yoga,77,145,6.5,1.3,
1020,54,Female,193,91,10926,633,,34,59,9.8,,2023-04-21 17:00:00
1910,46,F,179,80,16491,159,HIIT,22,196,3.4,1.9,2023-04-21 18:00:00
1736,57,Female,195,94,7905,244,,90,110,3.5,1,2023-04-21 19:00:00
1866,25,Male,182,53,5442,270,Cardio,49,126,7.2,1.9,2023-04-21 20:00:00
1793,45,Male,185,104,,275,,,167,4.8,1.6,2023-04-21 21:00:00
1519,33,,163,97,4667,698,cardio,96,133,5.9,0.9,2023-04-21 22:00:00
1099,39,,149,61,18660,218,Cardio,16,67,8.8,3.4,2023-04-21 23:00:00
1751,24,F,186,97,7553,446,,41,170,4.4,2.2,2023-04-22 00:00:00
1477,46,,,72,17926,650,HIIT,33,161,,1.7,2023-04-22 01:00:00
1598,30,Female,178,107,5808,194,Cardio,10,121,6.5,2.3,2023-04-22 02:00:00
1297,19,,149,59,8731,784,cardio,56,193,9.3,,2023-04-22 03:00:00
,55,Female,175,63,1583,531,,60,153,9.8,0.6,2023-04-22 04:00:00
1525,24,,164,91,17894,176,cardio,45,126,6.4,2.4,
1333,24,,199,92,10138,646,Strength,36,75,7.1,2.2,2023-04-22 06:00:00
1001,41,,189,64,8695,285,Cardio,79,152,8.2,3.6,2023-04-22 07:00:00
1374,19,male,198,81,4473,198,HIIT,51,53,5.2,2.4,2023-04-22 08:00:00
1292,32,male,196,46,2198,757,HIIT,104,100,4.6,1,2023-04-22 09:00:00
1836,31,,149,108,4995,656,,85,180,9.8,1.9,2023-04-22 10:00:00
1933,30,Female,,80,13113,270,,99,136,6,2.7,2023-04-22 11:00:00
1552,,F,185,49,5535,,,98,115,3,0.7,2023-04-22 12:00:00
1317,20,Male,184,108,6871,775,Strength,77,193,8.9,3.6,2023-04-22 13:00:00
1501,20,male,154,51,3447,675,cardio,79,77,7.2,0.7,
1827,35,,155,66,10408,723,,119,93,4.2,0.6,2023-04-22 15:00:00
1380,30,Male,,,7844,192,Cardio,22,195,3.2,0.5,
,,male,168,84,18674,245,,34,51,5,2.9,2023-04-22 17:00:00
1013,17,F,143,105,13413,176,cardio,104,197,9.5,2.1,2023-04-22 18:00:00
1503,44,Female,192,90,,391,Cardio,31,105,9.5,0.9,2023-04-22 19:00:00
1230,28,,189,72,8549,636,Cardio,108,169,5.2,3.5,2023-04-22 20:00:00
1984,19,F,168,79,9693,389,Cardio,30,153,8.9,1.2,2023-04-22 21:00:00
1083,,male,170,45,12063,453,cardio,24,167,6.1,1.6,2023-04-22 22:00:00
1129,25,,156,73,,216,,76,109,7.6,1.1,2023-04-22 23:00:00
1742,46,,149,53,,430,cardio,46,96,5.3,3.7,2023-04-23 00:00:00
1837,56,Female,166,53,3006,341,cardio,54,127,6.6,3.2,2023-04-23 01:00:00
1144,23,,192,66,6213,268,Yoga,35,185,5.1,3,2023-04-23 02:00:00
1890,,Female,180,107,19531,301,cardio,90,182,3.4,0.7,2023-04-23 03:00:00
1856,24,,154,102,4868,541,Strength,,72,4,2.3,2023-04-23 04:00:00
1027,45,F,199,99,10530,380,Yoga,64,154,5,,2023-04-23 05:00:00
1065,26,Female,183,57,15360,500,Cardio,59,59,9.8,1.8,2023-04-23 06:00:00
1162,50,Male,170,63,7637,720,,,162,9.8,1.6,2023-04-23 07:00:00
1228,,male,160,77,17736,678,HIIT,50,76,8.8,3.5,2023-04-23 08:00:00
1260,57,Male,199,109,,320,,81,148,4.6,,2023-04-23 09:00:00
1448,,Female,198,104,2302,281,Yoga,20,50,6.1,2.7,2023-04-23 10:00:00
1423,51,F,197,56,8749,506,Yoga,97,120,6.1,1.9,2023-04-23 11:00:00
1459,28,F,180,87,,797,Cardio,116,164,5.7,2.8,2023-04-23 12:00:00
1951,27,Male,185,61,14390,191,,17,185,3.3,1.2,2023-04-23 13:00:00
1675,52,,184,73,14735,454,cardio,63,188,6.7,1.3,2023-04-23 14:00:00
1300,25,,199,99,15876,155,Yoga,103,176,3.5,2.6,2023-04-23 15:00:00
1918,24,,165,51,14967,478,cardio,10,165,8.6,3.9,2023-04-23 16:00:00
1302,22,Male,177,88,19908,319,Yoga,107,83,7.8,3.9,2023-04-23 17:00:00
,17,Male,,49,19262,487,,29,180,5.5,1.4,2023-04-23 18:00:00
1394,38,Male,175,104,5105,218,HIIT,109,58,7.5,0.9,2023-04-23 19:00:00
1009,54,Female,191,50,3819,688,,43,138,4.6,2.6,2023-04-23 20:00:00
1706,55,,156,51,9077,656,HIIT,66,179,4.9,2,2023-04-23 21:00:00
1629,54,,190,90,13022,635,Cardio,107,72,5.2,3.2,2023-04-23 22:00:00
1269,36,Female,142,101,10250,592,Strength,22,194,8.6,2.3,2023-04-23 23:00:00
1591,38,male,153,98,19873,200,Strength,63,69,,2.3,2023-04-24 00:00:00
1969,44,Female,188,90,12793,,,62,122,6.9,2.8,2023-04-24 01:00:00
1604,29,Male,152,54,19677,736,cardio,61,78,4.4,0.9,2023-04-24 02:00:00
1777,41,Female,180,48,18058,241,Strength,15,169,5,,2023-04-24 03:00:00
1843,20,Male,166,69,11070,517,HIIT,45,107,4.6,2.2,2023-04-24 04:00:00
1861,46,F,,105,7257,729,Cardio,,167,7.5,3.4,2023-04-24 05:00:00
1360,40,Male,196,82,2011,225,HIIT,100,81,6.7,1,2023-04-24 06:00:00
1256,46,,156,76,17616,235,Yoga,67,,8,1.6,2023-04-24 07:00:00
1132,35,Female,187,67,3173,376,cardio,64,109,4.5,3.8,2023-04-24 08:00:00
1275,59,Male,189,81,4384,512,cardio,104,188,3.1,2.4,2023-04-24 09:00:00
1775,32,male,173,47,19712,717,Strength,12,150,7.8,3.8,2023-04-24 10:00:00
1682,17,F,153,57,1797,,Yoga,37,188,3.8,2.9,2023-04-24 11:00:00
1971,40,male,193,78,8121,173,Strength,77,,4.7,3.7,2023-04-24 12:00:00
1512,28,male,194,109,14594,177,Strength,90,,5.1,1.6,2023-04-24 13:00:00
1312,54,male,198,52,15986,270,Strength,47,129,8.2,0.8,2023-04-24 14:00:00
1575,,F,156,53,8690,639,Yoga,43,148,7.4,3.3,2023-04-24 15:00:00
1885,,F,142,72,13669,754,Strength,93,50,4.3,3.3,2023-04-24 16:00:00
,21,F,173,62,19973,773,cardio,22,138,7.2,2.7,2023-04-24 17:00:00
,18,F,179,86,18847,494,Strength,14,162,8,2.5,2023-04-24 18:00:00
1120,50,male,164,85,12554,180,Yoga,69,76,5.7,3.7,2023-04-24 19:00:00
,33,,141,77,18431,376,Yoga,97,165,4.7,1.1,2023-04-24 20:00:00
1932,26,,,98,5871,399,HIIT,111,81,7.8,2.7,2023-04-24 21:00:00
1686,35,F,165,80,14354,199,Strength,26,55,7.3,0.7,2023-04-24 22:00:00
1996,20,Female,170,100,6289,538,,66,90,3.5,1,2023-04-24 23:00:00
1203,34,Male,148,61,18945,437,,40,136,7.7,2,2023-04-25 00:00:00
1164,37,Female,169,54,16831,740,Strength,101,106,6.4,3.4,2023-04-25 01:00:00
1304,34,Female,159,88,7286,624,Cardio,74,188,8.3,3.1,2023-04-25 02:00:00
1496,31,Female,160,46,,752,cardio,75,139,4.3,3.9,
1631,39,,168,58,14916,155,cardio,42,180,4.8,0.7,2023-04-25 04:00:00
1555,56,Male,198,85,10934,561,,113,,6.8,1.8,2023-04-25 05:00:00
1823,19,Female,164,46,13762,473,Strength,102,183,6.4,1.1,2023-04-25 06:00:00
1155,30,F,177,63,11550,548,cardio,13,56,5.7,0.6,2023-04-25 07:00:00
1366,40,,197,45,5024,431,cardio,91,93,8.2,1.4,2023-04-25 08:00:00
1718,59,F,183,46,9722,340,Cardio,64,250,7,1.4,2023-04-25 09:00:00
1901,50,,164,71,18374,734,cardio,33,135,8,2,2023-04-25 10:00:00
1619,29,Female,148,46,3120,649,cardio,41,97,4.1,,
1250,34,F,178,95,19825,729,Yoga,82,110,8.1,2.2,2023-04-25 12:00:00
1956,53,Male,183,54,6877,583,cardio,56,146,6.2,3.7,2023-04-25 13:00:00
1915,51,F,165,63,11720,212,Strength,25,180,3.2,3.1,2023-04-25 14:00:00
1881,22,Female,196,57,19904,602,cardio,30,51,4.6,3.4,2023-04-25 15:00:00
1333,45,F,176,92,18335,642,Strength,103,93,3.2,3.3,2023-04-25 16:00:00
1641,34,,155,100,15659,795,cardio,76,68,6.2,1.9,2023-04-25 17:00:00
1968,40,,176,100,1964,591,Strength,106,,5.3,3,2023-04-25 18:00:00
1510,31,,151,94,3134,456,cardio,40,69,9.9,,2023-04-25 19:00:00
1292,55,male,163,89,3244,275,,118,106,9.1,1.2,2023-04-25 20:00:00
1019,23,,165,103,3803,414,Strength,23,162,8.8,3.5,2023-04-25 21:00:00
1281,33,,159,83,4911,156,cardio,15,99,6.5,2.1,2023-04-25 22:00:00
1796,43,male,148,65,12216,562,,78,144,8.6,0.6,2023-04-25 23:00:00
1000,31,,162,99,2408,355,Yoga,38,154,4.9,2.8,2023-04-26 00:00:00
1118,34,Female,178,101,14195,328,Yoga,64,156,6.9,2.9,2023-04-26 01:00:00
1034,57,,168,85,12170,617,Yoga,46,142,5.8,2.4,2023-04-26 02:00:00
1197,32,,170,,8663,645,,68,53,4.2,1.2,2023-04-26 03:00:00
,28,male,158,88,10809,592,Cardio,45,187,3.5,2.2,2023-04-26 04:00:00
1756,22,Female,159,79,8113,377,,94,112,6.9,1.9,2023-04-26 05:00:00
1058,42,F,162,49,9142,295,,85,106,3.7,3.9,2023-04-26 06:00:00
1836,25,Male,182,95,14778,719,Cardio,119,154,8,3.4,2023-04-26 07:00:00
1160,49,Female,166,101,18772,445,cardio,68,114,9.5,3.2,2023-04-26 08:00:00
1690,51,F,169,102,5367,390,Cardio,96,189,4.1,1.1,2023-04-26 09:00:00
1205,40,,160,80,13679,436,Yoga,87,111,,1.7,2023-04-26 10:00:00
1011,21,F,183,54,11786,,,73,179,8.2,1.8,2023-04-26 11:00:00
1489,39,F,174,94,14012,601,HIIT,52,175,5,2.2,2023-04-26 12:00:00
1275,33,Female,188,81,10938,255,cardio,51,193,9.4,0.6,2023-04-26 13:00:00
1692,38,male,146,64,12693,389,Strength,83,195,9.2,2.6,2023-04-26 14:00:00
1241,21,Female,161,,12051,,,69,78,3.7,1.8,2023-04-26 15:00:00
